location,IR1,IR2,IR3,IR4,IR5,IR6,IR7,IR8,IR9,PIDP1,PIDP2,PIDP3,PIDP4,PIDP5,PIDP6,PIDP7,PIDP8,PIDP9,PIDD1,PIDD2,PIDD3,PIDD4,PIDD5,PIDD6,PIDD7,PIDD8,PIDD9,PIDI1,PIDI2,PIDI3,PIDI4,PIDI5,PIDI6,PIDI7,PIDI8,PIDI9,BI1,BI2,BI3,BI4,BI5,BI6,BI7,BI8,BI9
Door,6,6,6,6,6,5,9,7,6,4,4,4,4,4,5,1,3,4,7,1,0,9,9,9,0,9,9,5,5,4,4,4,4,4,3,3,False,False,False,False,False,False,False,False,False
Door,6,6,6,6,5,9,7,6,5,4,4,4,4,5,1,3,4,5,1,0,9,9,9,0,9,9,9,5,4,4,4,4,4,3,3,3,False,False,False,False,False,False,False,False,False
Door,6,6,6,5,9,7,6,5,5,4,4,4,5,1,3,4,5,5,0,9,9,9,0,9,9,9,9,4,4,4,4,4,3,3,3,3,False,False,False,False,False,False,False,False,False
Door,6,6,5,9,7,6,5,5,4,4,4,5,1,3,4,5,5,5,9,9,9,0,9,9,9,9,9,4,4,4,4,3,3,3,3,4,False,False,False,False,False,False,False,False,False
Door_Passed,6,5,9,7,6,5,5,4,4,4,5,1,3,4,5,5,5,5,9,9,0,9,9,9,9,9,9,4,4,4,3,3,3,3,4,4,False,False,False,False,False,False,False,False,False
Door_Passed,5,9,7,6,5,5,4,4,4,5,1,3,4,5,5,5,5,6,9,0,9,9,9,9,9,9,0,4,4,3,3,3,3,4,4,6,False,False,False,False,False,False,False,False,True
Door_Passed,9,7,6,5,5,4,4,4,2,1,3,4,5,5,5,5,6,8,0,9,9,9,9,9,9,0,9,4,3,3,3,3,4,4,6,2,False,False,False,False,False,False,False,True,False
Wall,7,6,5,5,4,4,4,2,3,3,4,5,5,5,5,6,8,7,9,9,9,9,9,9,0,9,9,3,3,3,3,4,4,6,2,1,False,False,False,False,False,False,True,False,False
Wall,6,5,5,4,4,4,2,3,6,4,5,5,5,5,6,8,7,4,9,9,9,9,9,0,9,9,0,3,3,3,4,4,6,2,1,2,False,False,False,False,False,True,False,False,False
Wall,5,5,4,4,4,2,3,6,7,5,5,5,5,6,8,7,4,4,9,9,9,9,0,9,9,0,0,3,3,4,4,6,2,1,2,1,False,False,False,False,True,False,False,False,False
Wall,5,4,4,4,2,3,6,7,7,5,5,5,6,8,7,4,4,4,9,9,9,0,9,9,0,0,9,3,4,4,6,2,1,2,1,0,False,False,False,True,False,False,False,False,False
Wall,4,4,4,2,3,6,7,7,6,5,5,6,8,7,4,4,4,4,9,9,0,9,9,0,0,9,2,4,4,6,2,1,2,1,0,0,False,False,True,False,False,False,False,False,False
Wall,4,4,2,3,6,7,7,6,6,5,6,8,7,4,4,4,4,4,9,0,9,9,0,0,9,2,9,4,6,2,1,2,1,0,0,0,False,True,False,False,False,False,False,False,False
Wall,4,2,3,6,7,7,6,6,5,6,8,7,4,4,4,4,4,5,0,9,9,0,0,9,2,9,9,6,2,1,2,1,0,0,0,0,True,False,False,False,False,False,False,False,False
Wall,2,3,6,7,7,6,6,5,5,8,7,4,4,4,4,4,5,5,9,9,0,0,9,2,9,9,9,2,1,2,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,3,6,7,7,6,6,5,5,5,7,4,4,4,4,4,5,5,5,9,0,0,9,2,9,9,9,3,1,2,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,6,7,7,6,6,5,5,5,5,4,4,4,4,4,5,5,5,5,0,0,9,2,9,9,9,3,6,2,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,7,7,6,6,5,5,5,5,5,4,4,4,4,5,5,5,5,5,0,9,2,9,9,9,3,6,5,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,7,6,6,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,9,2,9,9,9,3,6,5,6,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,6,6,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,2,9,9,9,3,6,5,6,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False
Wall,6,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,9,9,9,3,6,5,6,3,3,0,0,0,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,3,6,5,6,3,3,6,0,0,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,3,6,5,6,3,3,6,8,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,6,5,6,3,3,6,8,0,0,0,0,0,1,1,1,1,1,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,4,6,5,6,3,3,6,8,0,0,0,0,0,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,4,4,5,6,3,3,6,8,0,0,9,0,0,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,4,4,5,6,3,3,6,8,0,0,9,9,0,1,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,6,6,5,5,5,5,5,5,5,4,4,5,5,3,3,6,8,0,0,9,9,8,1,1,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,6,6,5,5,5,5,5,5,5,4,4,5,5,5,3,6,8,0,0,9,9,8,9,1,1,1,1,1,1,1,1,1,False,False,False,False,False,False,False,False,False
Wall,5,5,5,6,6,5,5,5,5,5,5,5,4,4,5,5,5,5,6,8,0,0,9,9,8,9,9,1,1,1,1,1,1,1,1,2,False,False,False,False,False,False,False,False,False
Door_Start,5,5,6,6,5,5,5,5,5,5,5,4,4,5,5,5,5,5,8,0,0,9,9,8,9,9,9,1,1,1,1,1,1,1,2,2,False,False,False,False,False,False,False,False,False
Door_Start,5,6,6,5,5,5,5,5,9,5,4,4,5,5,5,5,5,2,0,0,9,9,8,9,9,9,0,1,1,1,1,1,1,2,2,2,False,False,False,False,False,False,False,False,False
Door,6,6,5,5,5,5,5,9,8,4,4,5,5,5,5,5,2,3,0,9,9,8,9,9,9,0,9,1,1,1,1,1,2,2,2,1,False,False,False,False,False,False,False,False,False
Door,6,5,5,5,5,5,9,8,7,4,5,5,5,5,5,2,3,3,9,9,8,9,9,9,0,9,9,1,1,1,1,2,2,2,1,0,False,False,False,False,False,False,False,False,False
Door,5,5,5,5,5,9,8,7,6,5,5,5,5,5,2,3,3,4,9,8,9,9,9,0,9,9,9,1,1,1,2,2,2,1,0,0,False,False,False,False,False,False,False,False,False
Door,5,5,5,5,9,8,7,6,5,5,5,5,5,2,3,3,4,5,8,9,9,9,0,9,9,9,9,1,1,2,2,2,1,0,0,0,False,False,False,False,False,False,False,False,False
Door,5,5,5,9,8,7,6,5,5,5,5,5,2,3,3,4,5,5,9,9,9,0,9,9,9,9,9,1,2,2,2,1,0,0,0,0,False,False,False,False,False,False,False,False,False
Door,5,5,9,8,7,6,5,5,5,5,5,2,3,3,4,5,5,5,9,9,0,9,9,9,9,9,9,2,2,2,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Door,5,9,8,7,6,5,5,5,4,5,2,3,3,4,5,5,5,6,9,0,9,9,9,9,9,9,9,2,2,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Door_Passed,9,8,7,6,5,5,5,4,2,2,3,3,4,5,5,5,6,8,0,9,9,9,9,9,9,9,9,2,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False
Door_Passed,8,7,6,5,5,5,4,2,10,3,3,4,5,5,5,6,8,1,9,9,9,9,9,9,9,9,0,1,0,0,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False
Wall,7,6,5,5,5,4,2,10,5,3,4,5,5,5,6,8,1,5,9,9,9,9,9,9,9,0,9,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False
Wall,6,5,5,5,4,2,10,5,8,4,5,5,5,6,8,1,5,3,9,9,9,9,9,9,0,9,9,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False
Wall,5,5,5,4,2,10,5,8,11,5,5,5,6,8,1,5,3,0,9,9,9,9,9,0,9,9,9,0,0,0,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
Wall,5,5,4,2,10,5,8,11,11,5,5,6,8,1,5,3,0,0,9,9,9,9,0,9,9,9,9,0,0,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,5,4,2,10,5,8,11,11,11,5,6,8,1,5,3,0,0,0,9,9,9,0,9,9,9,9,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,4,2,10,5,8,11,11,11,11,6,8,1,5,3,0,0,0,0,9,9,0,9,9,9,9,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,2,10,5,8,11,11,11,11,11,8,1,5,3,0,0,0,0,0,9,0,9,9,9,9,0,0,9,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,10,5,8,11,11,11,11,11,11,1,5,3,0,0,0,0,0,0,0,9,9,9,9,0,0,9,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,5,8,11,11,11,11,11,11,10,5,3,0,0,0,0,0,0,1,9,9,9,9,0,0,9,0,7,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,8,11,11,11,11,11,11,10,3,3,0,0,0,0,0,0,1,6,9,9,9,0,0,9,0,7,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
