location,IR1,IR2,IR3,IR4,IR5,IR6,IR7,IR8,IR9,PIDP1,PIDP2,PIDP3,PIDP4,PIDP5,PIDP6,PIDP7,PIDP8,PIDP9,PIDD1,PIDD2,PIDD3,PIDD4,PIDD5,PIDD6,PIDD7,PIDD8,PIDD9,PIDI1,PIDI2,PIDI3,PIDI4,PIDI5,PIDI6,PIDI7,PIDI8,PIDI9,BI1,BI2,BI3,BI4,BI5,BI6,BI7,BI8,BI9
Door,4,4,1,6,7,9,8,8,7,5,6,8,4,3,2,2,3,3,9,8,9,0,0,0,9,9,9,0,0,1,2,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Door,4,1,6,7,9,8,8,7,6,6,8,4,3,2,2,3,3,4,8,9,0,0,0,9,9,9,9,0,1,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Door,1,6,7,9,8,8,7,6,5,8,4,3,2,2,3,3,4,5,9,0,0,0,9,9,9,9,9,1,2,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Door,6,7,9,8,8,7,6,5,4,4,3,2,2,3,3,4,5,5,0,0,0,9,9,9,9,9,9,2,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Door,7,9,8,8,7,6,5,4,4,3,2,2,3,3,4,5,5,6,0,0,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Door_Passed,9,8,8,7,6,5,4,4,3,2,2,3,3,4,5,5,6,6,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,8,8,7,6,5,4,4,3,0,2,3,3,4,5,5,6,6,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,8,7,6,5,4,4,3,0,1,3,3,4,5,5,6,6,9,8,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True
Wall,7,6,5,4,4,3,0,1,3,3,4,5,5,6,6,9,8,7,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False
Wall,6,5,4,4,3,0,1,3,4,4,5,5,6,6,9,8,7,6,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False
Wall,5,4,4,3,0,1,3,4,2,5,5,6,6,9,8,7,6,7,9,9,9,9,9,9,9,9,5,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False
Wall,4,4,3,0,1,3,4,2,3,5,6,6,9,8,7,6,7,7,9,9,9,9,9,9,9,5,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False
Wall,4,3,0,1,3,4,2,3,4,6,6,9,8,7,6,7,7,6,9,9,9,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False
Wall,3,0,1,3,4,2,3,4,5,6,9,8,7,6,7,7,6,5,9,9,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False
Wall,0,1,3,4,2,3,4,5,5,9,8,7,6,7,7,6,5,5,9,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False
Wall,1,3,4,2,3,4,5,5,6,8,7,6,7,7,6,5,5,4,9,9,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
Wall,3,4,2,3,4,5,5,6,6,7,6,7,7,6,5,5,4,4,9,9,5,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,4,2,3,4,5,5,6,6,6,6,7,7,6,5,5,4,4,4,9,5,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,2,3,4,5,5,6,6,6,5,7,7,6,5,5,4,4,4,5,5,0,0,0,0,5,3,4,8,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,3,4,5,5,6,6,6,5,5,7,6,5,5,4,4,4,5,5,0,0,0,0,5,3,4,8,6,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,4,5,5,6,6,6,5,5,5,6,5,5,4,4,4,5,5,5,0,0,0,5,3,4,8,6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,5,5,6,6,6,5,5,5,5,5,5,4,4,4,5,5,5,5,0,0,5,3,4,8,6,0,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,5,6,6,6,5,5,5,5,5,5,4,4,4,5,5,5,5,5,0,5,3,4,8,6,0,9,5,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,6,6,6,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,3,4,8,6,0,9,5,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,6,6,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,3,4,8,6,0,9,5,0,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,6,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,8,6,0,9,5,0,9,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,6,0,9,5,0,9,9,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,0,9,5,0,9,9,9,9,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,9,5,0,9,9,9,9,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
Wall,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,0,9,9,9,9,4,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
